,control_rep1,control_rep2,pfos50_rep1,pfos50_rep2
ENSG00000164054.19,127.993367359708,158.065275530585,167.149743454118,143.924422680463
ENSG00000164062.15,245.634721060643,398.457181874534,502.385726544215,428.97505954889
ENSG00000164066.15,12.9531365913256,19.2043751114044,12.0062075582002,3.31477627763168
ENSG00000164068.18,51.6970430840413,49.4629022794639,55.1889178663054,105.777494836412
ENSG00000164070.14,60.3637194768034,42.3668110656379,23.2894535068865,52.015354427007
ENSG00000164073.13,30.936658010244,33.3312694950434,19.9537949293031,30.2902717207433
ENSG00000164074.19,14.1640918586141,3.99652374284763,15.372634689102,10.2390170255283
ENSG00000164077.17,13.1887195902933,24.941009384183,27.7753988480623,27.0170902334407
ENSG00000164080.16,34.6004697242602,36.9062736828111,20.4274610410635,41.8083028479731
ENSG00000164081.15,33.0652146526354,34.2149196942675,80.8540718820322,55.4403651189368
ENSG00000164087.10,73.89649799549,73.0377083688418,91.9204847637953,72.9735027917662
ENSG00000164091.14,32.413329450568,43.5840672706665,38.3554118794742,24.0288470934475
ENSG00000164093.19,20.3527816280511,17.5809627154201,11.1690050011161,14.6377712113296
ENSG00000164096.15,101.363163091091,91.1110717268767,64.0400055816349,37.2521422030624
ENSG00000164104.14,206.032759118246,189.644937257138,147.369497534191,163.778499087922
ENSG00000164109.16,211.032734395571,167.050043021429,183.265001372384,161.025281480606
ENSG00000164111.17,1272.38101873207,1126.81785774266,1693.29093361235,1768.73834148856
ENSG00000164114.20,13.3187647097029,7.90965571401945,11.8778047879118,15.5743367436281
ENSG00000164117.16,21.64288029749,11.8081798757902,24.0672307904234,28.4065492980563
ENSG00000164118.15,18.1630115615124,41.8664631005255,38.1318042390551,46.0922040565215
ENSG00000164124.13,9.82084997706153,3.22581377621128,15.6688785981551,8.50937424997026
ENSG00000164134.16,104.816446264139,100.136151446233,95.4122168180513,68.4870925960994
ENSG00000164136.19,10.8009919893337,11.3246627003199,7.64058971872933,1.99020193831182
ENSG00000164142.18,26.2045650925229,26.0335110463909,14.5615071241948,14.3244074225912
ENSG00000164144.18,112.524990094622,76.9799517561939,64.4035384946096,88.9260553462885
ENSG00000164151.13,37.3937839706308,41.8591542370184,27.4709164944765,37.5493078040213
ENSG00000164161.12,85.961073104721,40.706431897529,68.0944002668846,57.6932749661516
ENSG00000164162.16,24.0720886205504,28.0032735504526,12.9159021224171,14.7162353766257
ENSG00000164163.13,520.716930102521,507.833078689162,305.319641141896,370.510361241941
ENSG00000164164.19,31.5061030882263,33.5519653381783,23.606511814505,26.7289169077332
ENSG00000164168.10,78.6976499075927,59.0638251793249,50.4475635398212,93.96238833864
ENSG00000164169.15,22.1161892712941,13.6919035897929,30.3647139889256,19.4245196305998
ENSG00000164172.22,144.802707924052,98.2709688309593,96.8598099425704,162.438441249707
ENSG00000164176.15,193.995737946146,179.910076117302,193.516602199596,83.2943497018951
ENSG00000164180.17,16.0199336936162,28.0873246792842,31.902618690452,17.4911416747326
ENSG00000164182.14,16.1962687673503,22.8968917512337,31.9217819767676,20.6563467267093
ENSG00000164187.9,44.5756675766696,44.4544303610014,38.3115224040406,26.4413089216351
ENSG00000164190.20,41.5594597817058,87.2367392346782,53.6675721968004,46.0369474811868
ENSG00000164209.19,113.779198049385,98.0317545739281,97.1446789527766,107.11830450206
ENSG00000164211.15,147.681513377426,215.490533482157,54.1282834164756,76.3226595627338
ENSG00000164219.11,25.4197144030912,58.5062875949298,16.5602988272468,10.8458858246654
ENSG00000164220.8,129.35556756856,200.948671538941,328.429818918384,284.396951568127
ENSG00000164221.15,20.4748026483579,20.4548745951069,13.7943006658052,18.2234098546
ENSG00000164244.23,424.272051002892,443.609443886799,857.183795543547,908.889751596295
ENSG00000164251.6,27.2138434660509,14.2230124114762,26.6031538077853,18.5732047779566
ENSG00000164252.15,88.5839576745026,85.2129796857013,117.05014778968,108.002641460685
ENSG00000164253.16,66.7811764643427,85.6114238751099,77.990664585735,85.8338167754538
ENSG00000164258.14,27.275723412822,26.0871166274426,24.8389398946012,34.0676258150949
ENSG00000164284.17,71.9124652155878,86.3527557061682,71.9503724863728,65.0708204061146
ENSG00000164291.19,47.417546297602,35.2985039920108,16.2958093597609,20.4909832213308
ENSG00000164292.15,175.64123285604,133.933846712937,141.01441555993,112.233033545639
ENSG00000164294.16,103.356469800393,79.0221371570415,83.0083053292566,143.225238507574
ENSG00000164296.9,10.2917435131749,16.3823591980556,19.0309739290934,20.6159539690289
ENSG00000164305.22,174.166430072068,137.874647218045,154.099413615366,148.560012074358
ENSG00000164306.13,44.5954984009645,23.342503297017,43.003995924913,48.2152773706812
ENSG00000164307.15,49.4222296403626,43.696430999685,70.8253549915069,60.5728558964546
ENSG00000164308.20,55.1826282249656,92.075690520469,61.3443120961444,43.1968856334674
ENSG00000164323.17,15.035474553261,17.4017950670847,4.38687231000482,15.8912716150098
ENSG00000164327.16,25.8727260775699,62.6502843893248,44.8934775868806,35.4610843570697
ENSG00000164329.17,54.0337788302618,62.1360973721692,88.3711150514995,71.0856013265495
ENSG00000164331.12,26.3421418483939,19.7525107313035,39.0651018042879,26.1707775791921
ENSG00000164332.10,92.0668394271638,86.1751633208215,72.8247615519631,105.9138945092
ENSG00000164338.12,72.2597706095354,94.8119970800704,87.0889053750633,53.710788910732
ENSG00000164346.12,112.529803008635,114.875917315073,158.763729733442,94.6679671496997
ENSG00000164347.20,205.116809419441,210.781079534284,230.151865458856,221.715548085797
ENSG00000164366.6,14.6796771919034,17.3183749991013,12.7889885726145,71.527850583827
ENSG00000164402.16,135.006099902109,100.249554755372,114.265631210451,109.604421562263
ENSG00000164405.13,103.019020375349,136.71248799185,168.890598327392,114.434290752348
ENSG00000164414.21,33.782057231213,27.7743427910504,35.1543200084006,45.2193766524713
ENSG00000164442.13,13.9618146172429,17.0713153157889,35.1583684605734,17.4016905881344
ENSG00000164465.21,38.1172780363073,9.12567804953001,12.7578505518045,9.0349485631161
ENSG00000164466.15,379.145012455265,486.95694844995,480.990080019029,405.337339633744
ENSG00000164494.14,10.3899052111601,12.4806904265774,16.4803061179359,28.4129477113742
ENSG00000164509.17,7.55249068898502,11.8372431597641,13.9258406754446,25.9377771260338
ENSG00000164535.17,27.9545525010161,35.0767150331694,36.8955568258103,31.9309362122393
ENSG00000164543.9,39.6065620629814,37.9167195343183,20.5361720054164,29.0854004356701
ENSG00000164548.14,21.4860329268049,10.6682969628003,22.1364075685852,17.6898588840556
ENSG00000164574.18,8.88295128359148,10.4526506356993,44.7892881357993,9.40750102523358
ENSG00000164587.15,480.530919880092,423.631864661212,801.858802967533,675.015329640329
ENSG00000164597.17,67.0797395164427,84.9835040444615,125.902575368037,197.482838980465
ENSG00000164603.14,51.6153838211177,24.4519284122453,17.0556872619987,42.4999473000383
ENSG00000164609.12,162.710063234057,108.70911350502,168.459827710876,126.292347100549
ENSG00000164610.11,9.44767998056075,25.6437608785113,29.5656597270879,30.626168450684
ENSG00000164611.15,119.748573507016,120.532960416036,90.0940709345117,71.1148683106242
ENSG00000164615.8,46.4952722895788,60.0644725990011,50.9619293814803,44.2356897620559
ENSG00000164619.11,50.6173818774945,22.2707107792508,21.8479789083337,22.689928867528
ENSG00000164620.11,22.5968155585864,23.7445570084501,42.7201295882461,36.9281401646667
ENSG00000164649.22,82.6543309656498,64.03412009452,67.5423766024727,72.9086354162001
ENSG00000164654.18,35.7039262913399,15.2123578010974,12.8972034342265,19.0823732717897
ENSG00000164663.17,13.1731804339277,26.7924830178623,13.3362481489363,8.749661522673
ENSG00000164687.13,33.6360739548963,33.8708618124061,35.7848870403772,48.005761109936
ENSG00000164692.21,303.551157300305,291.784457330539,163.864975686946,233.817147519044
ENSG00000164715.8,22.2967610617937,7.03453459540617,5.29406447402105,12.2838299590397
ENSG00000164733.25,140.693639798095,119.62036370267,197.977831472546,219.124463279239
ENSG00000164741.17,144.074900244694,54.1209145011052,238.531363130268,244.897701008064
ENSG00000164751.17,59.4974833078838,34.0618869443325,23.4476239578002,42.3419125582763
ENSG00000164754.18,287.408056252005,267.823568048037,174.419456656242,192.29356816052
ENSG00000164808.19,114.630496694267,203.213304787385,158.382965563955,116.538182472169
ENSG00000164815.13,67.8715754776,46.9467985239,87.6874856690012,84.6075050115361
ENSG00000164823.13,12.2867861175564,4.61955269559388,9.73093939568679,15.534393292263
