gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000275199.4,17.6274331730711,-7.26602750524991,1.69276050896227,-4.29241317172756,1.76741673666307e-05,0.000929389293217596
ENSG00000130766.7,76.984355463831,1.96002157565135,0.458699669680296,4.2729953937343,1.92864442618114e-05,0.00100899591561538
ENSG00000149476.18,184.757581747833,1.44332603369165,0.338420704167725,4.26488691713236,2.00003472650573e-05,0.00103252859385342
ENSG00000149948.16,91.965645667906,1.77610651094612,0.416324247712193,4.26616158128256,1.98864775958978e-05,0.00103252859385342
ENSG00000224455.9,179.910573256143,1.55743269520806,0.365211905198038,4.26446310495694,2.00383450533286e-05,0.00103252859385342
ENSG00000077684.18,110.713591026939,-1.88574886899867,0.442777795273587,-4.2589056839074,2.05430119051405e-05,0.00105324022037656
ENSG00000170425.5,129.583365105272,1.56846226999489,0.369887674694862,4.24037451717954,2.23147154097505e-05,0.00113274797926525
ENSG00000153904.22,101.060164232197,-1.8653893344183,0.440083901974945,-4.23871295006946,2.24804879853437e-05,0.00113554149656017
ENSG00000153879.11,101.688178006238,1.69614597337757,0.400892131988501,4.23092856665548,2.32728577303813e-05,0.00116980334885946
ENSG00000176142.15,165.491873438193,1.52622582908745,0.362248447169477,4.21320185362563,2.5177586480452e-05,0.00125937059400271
ENSG00000176014.15,331.098278980815,-1.09319579379896,0.259818010190315,-4.20754432303673,2.58160779066418e-05,0.00128503914007138
